Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),CGX(m),CGY(m),CGZ(m),CPZ(m),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,WindX(m/s),WindY(m/s),WindZ(m/s)
0.030604511629985745,0.19664480291770187,96.50245069567393,-33.3450569914889,3982.2211152272193,-8.70975560014343,-25.461385564301494,-4.440369652845624e-16,1.225,0.0,0.0,-2.8000000000000003,-3.063560158994508,-0.06653288670993877,0.02327022493601525,-490.89411708290316,85.0,85.0,0.3,0.15504369723486278,50.0,160.89323949894774,96.43591780896399,-33.32178676655289,3491.3269981443163,3612385.933570756,9.804806932346537,-3.396834538002711,0.0
0.03272711820635672,0.19606613330660458,96.66614397287589,-33.32154588297816,3982.1343468680516,-8.721563857311786,-25.555633424359726,5.618834885802517e-20,1.225,0.0,0.0,-2.8000000000000003,-3.064090673762549,-0.0758388946640551,0.02650690794354257,-490.89409864809113,85.0,85.0,0.3,0.15547056937468237,50.0,160.9358877937614,96.59030507821183,-33.295038975034615,3491.2402482199604,3622331.690417498,9.810838199253885,-3.390803271095363,0.0
0.03378842149454221,0.19577633775064243,96.74682390972374,-33.30933427125575,3982.090925554485,-8.727366357787723,-25.6025879730021,-4.4403532408113996e-16,1.225,0.0,0.0,-2.8000000000000003,-3.064356701924275,-0.08123721781534453,0.028380206015304738,-490.8940891645424,85.0,85.0,0.3,0.1556840112910569,50.0,160.95719566002631,96.6655866919084,-33.280954065240444,3491.1968363899423,3627304.7050585095,9.81385383270756,-3.3877876376416887,0.0
0.039094937935469656,0.19433729200158253,97.14878487548557,-33.2468534751871,3981.8731450659807,-8.755713058031777,-25.837141539223573,-4.439495279100841e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0656817925325375,-0.10910600774592866,0.03803613155337396,-490.89404047200895,85.0,85.0,0.3,0.15675140077679423,50.0,161.063762699975,97.03967886773965,-33.208817343633726,3490.979104593972,3652173.969870209,9.82893199997593,-3.372709470373318,0.0
0.04003831863607898,0.1940825406467919,97.21953947416708,-33.235369356766896,3981.8343236632318,-8.760622880393752,-25.878734892187914,-4.437968126148858e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0659170546144088,-0.11454322642355899,0.03990739398442393,-490.8940314733846,85.0,85.0,0.3,0.15694118777329322,50.0,161.08269983104165,97.10499624774351,-33.195461962782474,3490.9402921898472,3656595.845049625,9.831612563045862,-3.370028907303386,0.0
0.041217544511840634,0.19376454199962834,97.30767061947203,-33.22083015436827,3981.785754161098,-8.766698730466231,-25.930678629182566,-4.438103432653283e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0662110081656366,-0.12146137280759911,0.04230131138330064,-490.894020082088,85.0,85.0,0.3,0.15717842740888258,50.0,161.10637881872424,97.18620924666443,-33.178528842984974,3490.89173407901,3662123.32625507,9.834963266883278,-3.36667820346597,0.0
0.041217544511840634,0.19376453532434135,97.30766423045736,-33.2208122713452,3981.785755449512,-8.766694068596985,-25.930676973455775,-8.881062490698827e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0662110090055767,-0.12139523208451003,0.042292798862948885,-490.89402009915057,85.0,85.0,0.3,0.1571784224976377,50.0,161.10638713614787,97.18626899837285,-33.17851947248226,3490.8917353503616,3662123.211827253,9.834963266883278,-3.36667820346597,0.0
0.043382756968885564,0.19318269532626503,97.46914134415519,-33.193802121601294,3981.6964317999123,-8.7777049222824,-26.025997342211483,8.023016093631934e-20,1.225,0.0,0.0,-2.8000000000000003,-3.0667497143669054,-0.13429823536080415,0.04675416815314583,-490.8939988260033,85.0,85.0,0.3,0.15761406297881375,50.0,161.14987169683542,97.33484310879439,-33.14704795344815,3490.802432973909,3672273.263550481,9.841115595998303,-3.3605258743509436,0.0
0.044465363197408035,0.19289124981419234,97.54862756398964,-33.17981626164595,3981.6517326693597,-8.783101794060101,-26.07347005839231,-4.4401378995690966e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0670199114854615,-0.14153957129113778,0.04925188148051387,-490.8939877364882,85.0,85.0,0.3,0.15783188947472016,50.0,161.17159815326326,97.40708799269851,-33.13056438016544,3490.7577449328714,3677348.4351556785,9.844191760555818,-3.3574497097934306,0.0
0.049878394340020366,0.19144387507550967,97.94436812035204,-33.10835910749795,3981.4275398888494,-8.809373895003784,-26.310547321070118,-4.4390704105554637e-16,1.225,0.0,0.0,-2.8000000000000003,-3.068365922896262,-0.1786754515881357,0.062043122166857145,-490.89393005748616,85.0,85.0,0.3,0.15892120230170878,50.0,161.2802721943195,97.7656926687639,-33.04631598533109,3490.5336098313633,3702728.495123618,9.859572583343382,-3.3420688870058655,0.0
0.05084071098759589,0.1911514568725512,97.97420826695875,-33.12469436583012,3981.388510497867,-8.823019327199068,-26.34529320888015,-4.437098913023454e-16,1.225,0.0,0.0,-2.8000000000000003,-3.068639471684064,-0.18578857538895785,0.06447880430646395,-490.89391922704766,85.0,85.0,0.3,0.15911377170506874,50.0,161.27710724005365,97.7884196915698,-33.06021556152366,3490.4945912708195,3707215.1980102235,9.8591240305801,-3.3425174397691473,0.0
0.052043606797065295,0.1907798920212305,98.00388330368067,-33.150324812663946,3981.3398555387494,-8.841710322057054,-26.38730417840023,-4.437258804181293e-16,1.225,0.0,0.0,-2.8000000000000003,-3.068987588937845,-0.1948093993440435,0.0675811754321782,-490.89390545372925,85.0,85.0,0.3,0.15935429012825725,50.0,161.26907209836102,97.80907390433663,-33.082743637231765,3490.4459500850203,3712819.0721707754,9.857987842745892,-3.3436536276033557,0.0
0.052043606797065295,0.19077991227280144,98.00390637369568,-33.15028730388694,3981.339856156764,-8.84169739714447,-26.38730942573708,-4.4399436999610233e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0689875717013972,-0.19473999886723914,0.06757251668448347,-490.89390548242386,85.0,85.0,0.3,0.15935428596629295,50.0,161.26909460291185,97.80916637482845,-33.082714787202455,3490.4459506743406,3712818.975200556,9.857987842745892,-3.3436536276033557,0.0
0.05425226057951715,0.1901001275618245,98.05791307897141,-33.1971585706252,3981.2503860419806,-8.875970344392229,-26.464272773958726,-4.4399004492077217e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0696257328961685,-0.21151548810161036,0.07333770355840488,-490.893879596849,85.0,85.0,0.3,0.15979595842221495,50.0,161.25436569909007,97.8463975908698,-33.12382086706679,3490.356506445132,3723109.566791656,9.855901672407741,-3.3457397979415058,0.0
0.05535658747074308,0.18975985992000813,98.08354932717882,-33.220150348182536,3981.205620256328,-8.89304043324259,-26.502500187069657,-4.4398787405111396e-16,1.225,0.0,0.0,-2.8000000000000003,-3.069945723827245,-0.22073955045170013,0.07650052510019158,-490.89386593571805,85.0,85.0,0.3,0.1600168093612663,50.0,161.24699816488132,97.86280977672712,-33.14364982308234,3490.31175432061,3728255.205343067,9.854858587238667,-3.346782883110581,0.0
0.06087822192687272,0.18806986538106393,98.20891466521942,-33.33443063778191,3980.981152336303,-8.978273318583291,-26.692663258834962,-4.439769359206558e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0715410512513914,-0.26783245602636196,0.09264532650409431,-490.89379406699516,85.0,85.0,0.3,0.16112130259917715,50.0,161.2100831507239,97.94108220919306,-33.24178531127781,3490.0873582693075,3753988.9559405474,9.849643161393292,-3.351998308955956,0.0
0.061859845830184654,0.18777073267174907,98.23024308606027,-33.35446343222802,3980.9411489513245,-8.993380415614691,-26.726230883848373,-8.880641866114395e-16,1.225,0.0,0.0,-2.8000000000000003,-3.07182446020874,-0.27673448925289973,0.09569835537974947,-490.8937803933833,85.0,85.0,0.3,0.1613176976235009,50.0,161.2035101675303,97.95350859680737,-33.25876507684827,3490.0473685579414,3758564.7925333483,9.848715974576336,-3.3529254957729115,0.0
0.06308687570932459,0.1873973282086326,98.25645575557331,-33.37937595490081,3980.8911056197394,-9.012243674405237,-26.76808000818427,-4.439781418203106e-16,1.225,0.0,0.0,-2.8000000000000003,-3.072178666732889,-0.2880133759231031,0.09955859226810032,-490.8937629353596,85.0,85.0,0.3,0.16156320146326134,50.0,161.19528631821254,97.96844237965021,-33.279817362632706,3489.99734268438,3764284.822648759,9.847556991055141,-3.354084479294106,0.0
0.06308687570932459,0.18739730078032216,98.25642710545381,-33.379371722885956,3980.891107501453,-9.01224323745205,-26.768074185858758,-4.4397914539768113e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0721786869381154,-0.28795481844795556,0.09953216312353313,-490.8937629750371,85.0,85.0,0.3,0.16156319592449078,50.0,161.19528345215454,97.96847228700585,-33.27983955976242,3489.997344526416,3764284.693600129,9.847556991055141,-3.354084479294106,0.0
0.06533995907650825,0.1867139927009685,98.30391933308074,-33.42495831908721,3980.7990809810876,-9.046851693521932,-26.8446990497959,1.145722658348187e-19,1.225,0.0,0.0,-2.8000000000000003,-3.072828143929627,-0.30888696446120056,0.10669610730466832,-490.89372999666006,85.0,85.0,0.3,0.1620140421761695,50.0,161.18016527872396,97.99503236861955,-33.31826221178254,3489.9053509844275,3774789.026809497,9.845428855026153,-3.356212615323095,0.0
0.06646650076010008,0.18637189895200348,98.32620919906051,-33.44727556301544,3980.753036890778,-9.06408204162925,-26.882733997945408,-4.439771106566889e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0731538643195466,-0.320235898416993,0.1105753198289692,-490.893712430124,85.0,85.0,0.3,0.16223948061472165,50.0,161.1726025157852,98.00597330064352,-33.33670024318647,3489.8593244606536,3780041.5501873298,9.844364787011658,-3.3572766833375893,0.0
0.07209920917805925,0.18467268534261302,98.43453341936242,-33.558082572591545,3980.522153296173,-9.150086585889074,-27.071820621545413,2.0735504980917443e-19,1.225,0.0,0.0,-2.8000000000000003,-3.0747779360778877,-0.3780064379219689,0.13032195850373757,-490.893619251939,85.0,85.0,0.3,0.16336691153826768,50.0,161.13470167929717,98.05652698144046,-33.42776061408781,3489.628534044234,3806309.7293002238,9.839044446939187,-3.3625970234100606,0.0
0.07310057956347421,0.18437187682271547,98.45275513107424,-33.57747050110324,3980.4810060329382,-9.165323511904976,-27.105171972329558,-8.877959235965544e-16,1.225,0.0,0.0,-2.8000000000000003,-3.075066501414348,-0.38883538825821523,0.1340261815138991,-490.89360136128465,85.0,85.0,0.3,0.16356738486797193,50.0,161.1279523232852,98.06391974281603,-33.44344431958935,3489.5874046716535,3810980.5869306545,9.838098608704081,-3.363542861645167,0.0
0.0743522925452429,0.18399635556796906,98.47504529796704,-33.60156480549115,3980.429531742043,-9.184345962941974,-27.146738819534896,-4.437394919740534e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0754271791725065,-0.40253237953578536,0.13870338216165323,-490.89357846244127,85.0,85.0,0.3,0.1638179863660775,50.0,161.11950662626265,98.07251291843126,-33.4628614233295,3489.5359532796015,3816819.3881385294,9.8369163109102,-3.3647251594390495,0.0
0.0743522925452429,0.18399632324895981,98.47501197172205,-33.60156010191331,3980.429533846826,-9.18434554623834,-27.14673206500325,1.1214991300653666e-19,1.225,0.0,0.0,-2.8000000000000003,-3.075427203908724,-0.4024716629738776,0.13867563445502923,-490.89357852002746,85.0,85.0,0.3,0.1638179804884398,50.0,161.11950316334963,98.07254030874817,-33.46288446745828,3489.5359553267986,3816819.2511945823,9.8369163109102,-3.3647251594390495,0.0
0.07665075001321027,0.18330909277040494,98.51523400337527,-33.64562263641358,3980.334872595168,-9.219240339238311,-27.22281482492086,-8.880659578647235e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0760885812955494,-0.42785662963579774,0.14734441389567682,-490.893535121051,85.0,85.0,0.3,0.16427819731324608,50.0,161.10397518991343,98.08737737373947,-33.498278222517904,3489.4413374741166,3827541.910767158,9.834745317053548,-3.3668961532957007,0.0
0.07779997874719395,0.18296497100492895,98.53379415179454,-33.66714339378835,3980.287511109434,-9.236605586812432,-27.260553388667716,-8.880560056174927e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0764203488178765,-0.4414808874417259,0.15199404358979787,-490.8935118733746,85.0,85.0,0.3,0.16450832169916402,50.0,161.09620684844978,98.09231326435281,-33.515149350198556,3489.3939992360592,3832903.6127227186,9.833659820125222,-3.3679816502240265,0.0
0.08354612241711235,0.1812555204223158,98.62313394551097,-33.77385740816466,3980.050015841274,-9.323251003871743,-27.44803149244904,-4.439836079729346e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0780747709182723,-0.5106838891380384,0.1756137614396195,-490.8933879745619,85.0,85.0,0.3,0.1656591824462138,50.0,161.05726717604608,98.11245005637294,-33.59824364672504,3489.1566278667124,3859717.6867436944,9.828232335483593,-3.373409134865655,0.0
0.08456765906954229,0.18095285345267348,98.63789802615287,-33.792488036382466,3980.0076897964273,-9.338593626690079,-27.481069483510232,2.932660962267764e-20,1.225,0.0,0.0,-2.8000000000000003,-3.078368782337838,-0.523575294049751,0.18001790220304156,-490.8933640679837,85.0,85.0,0.3,0.16586382159555146,50.0,161.05033187636536,98.11432273210312,-33.612470134179425,3489.1143257284434,3864485.604419222,9.827267449325081,-3.374374021024167,0.0
0.08584457988507971,0.18057498548598963,98.65582376743686,-33.815622507935984,3979.9547409310208,-9.357744730924622,-27.52223141639383,-4.4405076741948195e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0787362962531435,-0.539860431154946,0.18557332383044345,-490.8933334304132,85.0,85.0,0.3,0.16611963013257824,50.0,161.04165218363772,98.11596333628191,-33.63004918410554,3489.0614075006074,3870445.7251937096,9.826061341626941,-3.375580128722307,0.0
0.08584457988507971,0.18057494756319467,98.65578502948782,-33.815617237370496,3979.9547432895392,-9.357744334137374,-27.522223569767064,-4.439385621265808e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0787363263047323,-0.5397976123995603,0.18554430671335886,-490.89333351042353,85.0,85.0,0.3,0.1661196238987846,50.0,161.04164803721198,98.11598741708826,-33.630072930657136,3489.061409779116,3870445.5799516332,9.826061341626941,-3.375580128722307,0.0
0.08818937805755803,0.17988337021733172,98.68791923780236,-33.85789341032801,3979.857366940771,-9.392868514731335,-27.59753626030011,-4.439336429578959e-16,1.225,0.0,0.0,-2.8000000000000003,-3.079410298878086,-0.5699484438843436,0.19583069524178354,-490.89327534851947,85.0,85.0,0.3,0.16658941275310032,50.0,161.02568765347743,98.11797079391802,-33.66206271508623,3488.9640915922514,3881391.259649323,9.823846576943025,-3.377794893406223,0.0
0.08936177714379719,0.17953700583952714,98.70233515116797,-33.87848414128311,3979.8086479481726,-9.410339335457847,-27.63486216147276,1.5803587251437036e-19,1.225,0.0,0.0,-2.8000000000000003,-3.079748456548197,-0.5860069971681299,0.20130816289635103,-490.89324411616616,85.0,85.0,0.3,0.16682432387679685,50.0,161.0177023336949,98.11632815399985,-33.67717597838676,3488.9154038320066,3886864.4885132834,9.822739194601066,-3.3789022757481812,0.0
0.09522377257499298,0.17781623676778086,98.77058948238847,-33.98042672197593,3979.564339873957,-9.497474529967675,-27.820136536501195,-4.43999362174107e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0814349628483724,-0.6674399458022816,0.2290892183545613,-490.89307735139687,85.0,85.0,0.3,0.16799911828998743,50.0,160.97766537996281,98.10314953658619,-33.75133750362137,3488.67126252256,3914236.1965461364,9.817202282891275,-3.3844391874579722,0.0
0.09626590509609446,0.17751151745641844,98.78151669784464,-33.9981770570116,3979.5207992238684,-9.51289501806387,-27.852752612016573,-4.441395319372179e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0817347329564164,-0.6825369579470373,0.23424500605103388,-490.8930451216456,85.0,85.0,0.3,0.16820801285443826,50.0,160.97053356160592,98.0989797398976,-33.76393205096057,3488.6277541022228,3919103.261765038,9.816217943031758,-3.385423527317491,0.0
0.09756857074747131,0.17713105868582815,98.79460045582255,-34.020196751973955,3979.4663310208807,-9.53213955647699,-27.893372518223792,-4.441162445717033e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0821094768186925,-0.7015898355385082,0.2407437418891673,-490.8930038029182,85.0,85.0,0.3,0.16846914041232025,50.0,160.96160646895373,98.09301062028403,-33.77945301008479,3488.5733272179623,3925187.3111897083,9.81498751820736,-3.386653952141889,0.0
0.09756857074747131,0.17713101434463566,98.79455546261312,-34.02019077442643,3979.466333668406,-9.532139170585706,-27.89336339314609,-4.439239297780169e-16,1.225,0.0,0.0,-2.8000000000000003,-3.08210951310021,-0.7015249970789343,0.24071354677295237,-490.89300391034755,85.0,85.0,0.3,0.16846913380481895,50.0,160.96160155392596,98.09303046553418,-33.77947722765348,3488.5733297580587,3925187.157240562,9.81498751820736,-3.386653952141889,0.0
0.09996069891096185,0.17643463956379526,98.81771832663196,-34.06039362859032,3979.366159731286,-9.567427088269454,-27.967651152446322,-4.4391881142709453e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0827968089678617,-0.736772326217095,0.2527373663181789,-490.89292543781596,85.0,85.0,0.3,0.1689487009511296,50.0,160.9451837933563,98.08094600041487,-33.80765626227214,3488.4732342934703,3936360.6628033915,9.812728048271701,-3.3889134220775468,0.0
0.10115676299270712,0.17610380703697828,98.84917900707687,-34.063589390868785,3979.3155048398517,-9.579668638683135,-28.008757446320438,-4.439162419156532e-16,1.225,0.0,0.0,-2.8000000000000003,-3.083123440202464,-0.7554330150893566,0.2591036635993733,-490.89288329112503,85.0,85.0,0.3,0.1691890490989107,50.0,160.94926462456434,98.09374599198752,-33.80448572726941,3488.4226215487265,3941960.5696921507,9.813300204041337,-3.3883412663079113,0.0
0.10713708340143346,0.17446263364169123,99.0060004488465,-34.07537071529464,3979.0613794507162,-9.63946734567713,-28.213760631216516,1.859141897026823e-19,1.225,0.0,0.0,-2.8000000000000003,-3.084749537704665,-0.849937786290594,0.29135221086552615,-490.89265827597626,85.0,85.0,0.3,0.17039108456980714,50.0,160.97171687138948,98.15606266255591,-33.78401850442911,3488.16872117474,3969966.9711400066,9.81645009206671,-3.385191378282538,0.0
0.10820025147409591,0.17417165543415158,99.03236369533644,-34.07713538564194,3979.0160927047577,-9.650034071282969,-28.24983674634983,-4.438941456511398e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0850387889849666,-0.8673877847490803,0.2973190515404076,-490.89261481841504,85.0,85.0,0.3,0.1706048090162891,50.0,160.97561322223484,98.16497591058736,-33.77981633410153,3488.1234778863427,3974946.568491599,9.817010072160109,-3.3846313981891383,0.0
0.109529211564924,0.1738085850729986,99.06506324651812,-34.07892976829554,3978.959429203736,-9.663091760587548,-28.29487770061128,-4.439046212727344e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0854002196238826,-0.8893973319054838,0.30483096661047643,-490.8925591149262,85.0,85.0,0.3,0.1708719825082811,50.0,160.98063138215883,98.17566591461264,-33.774098801685064,3488.0668700888095,3981171.4830254205,9.81771004727686,-3.3839314230723887,0.0
0.109529211564924,0.17380885595246615,99.06538924272004,-34.07871113588101,3978.959421633608,-9.662991335879465,-28.294964263743573,-4.439133881673921e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0854000449928303,-0.8893379811478208,0.3047906706473457,-490.89255924743134,85.0,85.0,0.3,0.1708719875262039,50.0,160.9807844115472,98.17605126157223,-33.773920465233665,3488.0668623861766,3981171.599938742,9.81771004727686,-3.3839314230723887,0.0
0.11196966969353551,0.1731441744799539,99.12451550463707,-34.08167670680207,3978.8552043062177,-9.686851307725664,-28.377395768906155,-4.439080745799186e-16,1.225,0.0,0.0,-2.8000000000000003,-3.086062971899209,-0.9300329144597335,0.31867614562376123,-490.892453490324,85.0,85.0,0.3,0.1713626588224777,50.0,160.98999752904248,98.19448259017734,-33.76300056117831,3487.9627508158937,3992603.822726758,9.818995458310107,-3.38264601203914,0.0
0.11318989875784127,0.17281100163234567,99.15220302328244,-34.082509343085135,3978.803063348621,-9.698645903927241,-28.41824181308425,-4.4390540758615144e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0863958330624843,-0.9514752702827207,0.3259927976617219,-490.8923967582235,85.0,85.0,0.3,0.1716080088224251,50.0,160.99460343624304,98.20072775299973,-33.756516545423416,3487.9106665903973,3998320.2685057106,9.819638163826733,-3.382003306522516,0.0
0.11929104407937008,0.1711551189501663,99.28626153634978,-34.08497878528756,3978.541567484665,-9.75699329857932,-28.621106062546055,1.9723988101132055e-19,1.225,0.0,0.0,-2.8000000000000003,-3.0880562499577997,-1.0599602572781262,0.36300791892663176,-490.8920942659927,85.0,85.0,0.3,0.17283496716657193,50.0,161.01768801547135,98.22630127907166,-33.72197086636093,3487.649473218672,4026907.3516475637,9.822851691409854,-3.3787897789393946,0.0
0.12037569213653075,0.17086168829566856,99.30871581946771,-34.08492030712404,3978.4949602410165,-9.76722573072011,-28.656829889512217,-4.438824945782303e-16,1.225,0.0,0.0,-2.8000000000000003,-3.088351530332643,-1.0799404935942105,0.3698224669478849,-490.89203594296623,85.0,85.0,0.3,0.1730531308973698,50.0,161.02179766380215,98.2287753258735,-33.71509784017615,3487.6029242980503,4031990.380538159,9.823422985202408,-3.3782184851468395,0.0
0.1217315022079816,0.17049522728491193,99.33613028461588,-34.08460691846369,3978.4366548340868,-9.779950015631202,-28.701325061098245,1.9588509315392667e-19,1.225,0.0,0.0,-2.8000000000000003,-3.0887207338438296,-1.1051136172006815,0.37841191141524283,-490.89196124446084,85.0,85.0,0.3,0.17332584199481935,50.0,161.02694031079713,98.23101666741519,-33.70619500704845,3487.544693589626,4038344.316557004,9.824137102443101,-3.377504367906146,0.0
0.1217315022079816,0.17049517629516958,99.3360821434083,-34.08458575236364,3978.4366579825046,-9.77994544565744,-28.701315342602783,1.8362555267719707e-19,1.225,0.0,0.0,-2.8000000000000003,-3.088720776286963,-1.1050367127540028,0.37838958191804384,-490.8919614347501,85.0,85.0,0.3,0.17332583455305242,50.0,161.02694274359837,98.2310454306543,-33.706196170445594,3487.5446965477545,4038344.14317018,9.824137102443101,-3.377504367906146,0.0
0.12422133915454978,0.16982424545770267,99.38543674374796,-34.0836304819926,3978.3294163142973,-9.803173035545505,-28.782718186767305,-4.439050595949244e-16,1.225,0.0,0.0,-2.8000000000000003,-3.089398021431056,-1.1515554693473755,0.3942617983663125,-490.8918197332657,85.0,85.0,0.3,0.17382669030592227,50.0,161.03639918812488,98.23388127440059,-33.689368683626284,3487.4375965810314,4050013.655112185,9.825448521739581,-3.376192948609668,0.0
0.12546625762783387,0.16948786920700268,99.40811360542172,-34.08246180229415,3978.2757636202687,-9.814639329858238,-28.823014663225855,1.900250216864706e-19,1.225,0.0,0.0,-2.8000000000000003,-3.089738154172653,-1.1759708551750572,0.4025918150238539,-490.89174387114406,85.0,85.0,0.3,0.1740771334686557,50.0,161.04112724607918,98.23214275024667,-33.679869987270294,3487.3840197491245,4055848.767240908,9.82610423138782,-3.3755372389614284,0.0
0.1316908499942543,0.16781583510534215,99.51664935150879,-34.07476287754149,3978.006683087873,-9.871278438994937,-29.022954276594774,-4.439972763208284e-16,1.225,0.0,0.0,-2.8000000000000003,-3.09143513553366,-1.2993904577066147,0.4446962025773926,-490.8913401780872,85.0,85.0,0.3,0.17532955745818515,50.0,161.06483082947457,98.21725889380218,-33.6300666749641,3487.115342909786,4085029.178204596,9.829382779629015,-3.3722586907202325,0.0
0.13279744419272904,0.1675194864943906,99.53445428377239,-34.07285961722802,3977.958724025566,-9.881193426772732,-29.058119960355775,-4.442022515205212e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0917369877267196,-1.322062794625053,0.4524277213515122,-490.8912625448691,85.0,85.0,0.3,0.1755522490737463,50.0,161.06905156498206,98.21239148914734,-33.62043189587651,3487.0674614806967,4090217.7029490676,9.829965632649673,-3.3716758376995757,0.0
0.13418068694082247,0.16714934693119138,99.55599884126138,-34.070219811900664,3977.8987279177195,-9.893513958469683,-29.10189891884668,-8.882630747471308e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0921144480997675,-1.3506142336666729,0.4621674994420397,-490.89116318948135,85.0,85.0,0.3,0.17583061973932046,50.0,161.07433410192678,98.20538460759471,-33.608052312458625,3487.0075647282383,4096703.502079073,9.830694198925494,-3.3709472714237543,0.0
0.13418068694082247,0.16714928716675245,99.55594264982666,-34.0701950855083,3977.898731472308,-9.893508588246922,-29.10188757646882,2.0112745979992124e-19,1.225,0.0,0.0,-2.8000000000000003,-3.0921144994347167,-1.3505352112035527,0.46214454961973794,-490.89116342844966,85.0,85.0,0.3,0.17583061185297186,50.0,161.07433697076422,98.20540743862311,-33.608050535888566,3487.0075680438586,4096703.318333876,9.830694198925494,-3.3709472714237543,0.0
0.13672096380000362,0.16647155426010013,99.59441470354697,-34.06493178601373,3977.788376788365,-9.91598040265697,-29.181937533291055,-8.879767141327424e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0928069716134097,-1.4032749846974197,0.48013491817944154,-490.89097515151474,85.0,85.0,0.3,0.17634187340183738,50.0,161.08405238899357,98.19113971884956,-33.584796867834285,3486.89740163685,4108615.276449139,9.832032185373208,-3.3696092849760397,0.0
0.1379911022295942,0.16613169601186067,99.61151814510225,-34.061566021421285,3977.7331680975544,-9.927055630761984,-29.22151906738347,2.1361143023173105e-19,1.225,0.0,0.0,-2.8000000000000003,-3.0931548369805544,-1.4308649806250915,0.48954489190396105,-490.89087459456096,85.0,85.0,0.3,0.17659752047795568,50.0,161.08891050080635,98.18065316447716,-33.572021129517324,3486.8422935029935,4114571.6353221457,9.832701178597066,-3.3689402917521822,0.0
0.14434179437754713,0.1644421083209079,99.69167835287533,-34.042707406149944,3977.456280966694,-9.98166552352039,-29.417686958170265,-4.440799103149252e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0948907116293967,-1.5702301983026117,0.5370723991036083,-490.89034070982575,85.0,85.0,0.3,0.17787596374666995,50.0,161.1132737917522,98.12144815457272,-33.50563500704634,3486.565940256868,4144358.2733031507,9.836046144716352,-3.365595325632895,0.0
0.14547080631496098,0.1641425911387494,99.70431932498646,-34.038780787665374,3977.406930543071,-9.991204649963803,-29.452139963809167,-4.44496854061157e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0951995546898265,-1.595775843157352,0.545780836815007,-490.8902383383806,85.0,85.0,0.3,0.17810328170208126,50.0,161.11761306883994,98.1085434818291,-33.49299995085037,3486.5166922046906,4149654.587821064,9.836640805359782,-3.3650006649894664,0.0
0.14688207123672828,0.1637684575216659,99.7193457702241,-34.03358983834251,3977.3451943422037,-10.003047702296058,-29.495007441602,-8.885352906329835e-16,1.225,0.0,0.0,-2.8000000000000003,-3.095585799852872,-1.6279331830356851,0.5567459627983169,-490.8901074307367,85.0,85.0,0.3,0.17838743499298174,50.0,161.123044872575,98.09141258718842,-33.47684387554419,3486.455086911467,4156275.117190094,9.837384131164068,-3.3642573391851807,0.0
0.14688207123672828,0.1637683876738288,99.71928016588234,-34.03356107482624,3977.3451983618256,-10.003041416330372,-29.494994167536525,-8.879590028691864e-16,1.225,0.0,0.0,-2.8000000000000003,-3.095585861627174,-1.6278523561071185,0.556722372026308,-490.89010772547715,85.0,85.0,0.3,0.1783874266424642,50.0,161.12304819242385,98.09142780977523,-33.47683870279993,3486.4550906363484,4156274.922630158,9.837384131164068,-3.3642573391851807,0.0
0.14947387436513412,0.16308327065623562,99.7456702587999,-34.02357407699003,3977.231639604833,-10.02462043850157,-29.57332809516746,-4.4385848629570315e-16,1.225,0.0,0.0,-2.8000000000000003,-3.096294536575941,-1.687232110163741,0.5769690358101168,-490.88985994191694,85.0,85.0,0.3,0.17890932072417012,50.0,161.13304011468531,98.05843814863616,-33.446605041179915,3486.3417796629165,4168434.6096938145,9.838749256956723,-3.3628922133925263,0.0
